month,ticker,month_end_price,prev_month_price,monthly_return
2013-01-01 00:00:00+07,AAPL,13.8287,16.1564,-0.14407293704042979872
2013-02-01 00:00:00+07,AAPL,13.4798,13.8287,-0.02523013732310340090
2013-03-01 00:00:00+07,AAPL,13.5171,13.4798,0.00276710336948619416
2013-04-01 00:00:00+07,AAPL,13.52,13.5171,0.00021454306027180386
2013-05-01 00:00:00+07,AAPL,13.8247,13.52,0.02253698224852071006
2013-06-01 00:00:00+07,AAPL,12.2606,13.8247,-0.11313807894565524026
2013-07-01 00:00:00+07,AAPL,13.9105,12.2606,0.13456927067190838948
2013-08-01 00:00:00+07,AAPL,15.163,13.9105,0.09003989791883828762
2013-09-01 00:00:00+07,AAPL,14.8377,15.163,-0.02145353821803073270
2013-10-01 00:00:00+07,AAPL,16.2686,14.8377,0.09643677928519918855
2013-11-01 00:00:00+07,AAPL,17.3074,16.2686,0.06385306664371857443
2013-12-01 00:00:00+07,AAPL,17.4591,17.3074,0.00876503692062354831
2014-01-01 00:00:00+07,AAPL,15.5799,17.4591,-0.10763441414505902366
2014-02-01 00:00:00+07,AAPL,16.4777,15.5799,0.05762553033074666718
2014-03-01 00:00:00+07,AAPL,16.8037,16.4777,0.01978431455846386328
2014-04-01 00:00:00+07,AAPL,18.4753,16.8037,0.09947809113469057410
2014-05-01 00:00:00+07,AAPL,19.9308,18.4753,0.07878085876819320931
2014-06-01 00:00:00+07,AAPL,20.4805,19.9308,0.02758042828185521906
2014-07-01 00:00:00+07,AAPL,21.0709,20.4805,0.02882742120553697419
2014-08-01 00:00:00+07,AAPL,22.7029,21.0709,0.07745279034118143981
2014-09-01 00:00:00+07,AAPL,22.3176,22.7029,-0.01697140012949887459
2014-10-01 00:00:00+07,AAPL,23.9201,22.3176,0.07180431587625909596
2014-11-01 00:00:00+07,AAPL,26.4608,23.9201,0.10621611113665912768
2014-12-01 00:00:00+07,AAPL,24.5577,26.4608,-0.07192148385536340549
2015-01-01 00:00:00+07,AAPL,26.0655,24.5577,0.06139825798018544082
2015-02-01 00:00:00+07,AAPL,28.6861,26.0655,0.10053902668277991982
2015-03-01 00:00:00+07,AAPL,27.7872,28.6861,-0.03133573403146471636
2015-04-01 00:00:00+07,AAPL,27.948,27.7872,0.00578683710485403351
2015-05-01 00:00:00+07,AAPL,29.2103,27.948,0.04516602261342493202
2015-06-01 00:00:00+07,AAPL,28.1261,29.2103,-0.03711704433025336953
2015-07-01 00:00:00+07,AAPL,27.1999,28.1261,-0.03293026761619989974
2015-08-01 00:00:00+07,AAPL,25.4001,27.1999,-0.06616936091676807635
2015-09-01 00:00:00+07,AAPL,24.8504,25.4001,-0.02164164708012960579
2015-10-01 00:00:00+07,AAPL,26.9219,24.8504,0.08335881917393683804
2015-11-01 00:00:00+07,AAPL,26.7663,26.9219,-0.00577968122606502513
2015-12-01 00:00:00+07,AAPL,23.8177,26.7663,-0.11016091129517340835
2016-01-01 00:00:00+07,AAPL,22.0199,23.8177,-0.07548167959122837218
2016-02-01 00:00:00+07,AAPL,21.9925,22.0199,-0.00124432899331967902
2016-03-01 00:00:00+07,AAPL,24.7912,21.9925,0.12725701943844492441
2016-04-01 00:00:00+07,AAPL,21.3214,24.7912,-0.13996095388686308045
2016-05-01 00:00:00+07,AAPL,22.8527,21.3214,0.07181986173515810406
2016-06-01 00:00:00+07,AAPL,21.879,22.8527,-0.04260765686330280448
2016-07-01 00:00:00+07,AAPL,23.85,21.879,0.09008638420403126285
2016-08-01 00:00:00+07,AAPL,24.4157,23.85,0.02371907756813417191
2016-09-01 00:00:00+07,AAPL,26.0094,24.4157,0.06527357397084662738
2016-10-01 00:00:00+07,AAPL,26.1227,26.0094,0.00435611740370789022
2016-11-01 00:00:00+07,AAPL,25.5598,26.1227,-0.02154830855922243872
2016-12-01 00:00:00+07,AAPL,26.7858,25.5598,0.04796594652540317217
2017-01-01 00:00:00+07,AAPL,28.0669,26.7858,0.04782758028507642109
2017-02-01 00:00:00+07,AAPL,31.8198,28.0669,0.13371266509660846050
2017-03-01 00:00:00+07,AAPL,33.3669,31.8198,0.04862067014877529086
2017-04-01 00:00:00+07,AAPL,33.365,33.3669,-0.000056942658742646155322
2017-05-01 00:00:00+07,AAPL,35.6259,33.365,0.06776262550576951896
2017-06-01 00:00:00+07,AAPL,33.5917,35.6259,-0.05709890837845500044
2017-07-01 00:00:00+07,AAPL,34.6857,33.5917,0.03256756877442939774
2017-08-01 00:00:00+07,AAPL,38.3982,34.6857,0.10703258115015698112
2017-09-01 00:00:00+07,AAPL,36.085,38.3982,-0.06024240719617065383
2017-10-01 00:00:00+07,AAPL,39.5847,36.085,0.09698489677151170847
2017-11-01 00:00:00+07,AAPL,40.3809,39.5847,0.02011383185927896384
2017-12-01 00:00:00+07,AAPL,39.767,40.3809,-0.01520273198467592352
2018-01-01 00:00:00+07,AAPL,39.3463,39.767,-0.01057912339376870269
2018-02-01 00:00:00+07,AAPL,42.0326,39.3463,0.06827325568096618996
2018-03-01 00:00:00+07,AAPL,39.5915,42.0326,-0.05807635026146372102
2018-04-01 00:00:00+07,AAPL,38.9953,39.5915,-0.01505878787113395552
2018-05-01 00:00:00+07,AAPL,44.2608,38.9953,0.13502909324969932274
2018-06-01 00:00:00+07,AAPL,43.8459,44.2608,-0.00937398329899143260
2018-07-01 00:00:00+07,AAPL,45.071,43.8459,0.02794103895689220657
2018-08-01 00:00:00+07,AAPL,54.1049,45.071,0.20043708814980808058
2018-09-01 00:00:00+07,AAPL,53.6576,54.1049,-0.00826727338928636778
2018-10-01 00:00:00+07,AAPL,52.0227,53.6576,-0.03046912273377862595
2018-11-01 00:00:00+07,AAPL,42.5943,52.0227,-0.18123626801377091154
2018-12-01 00:00:00+07,AAPL,37.6255,42.5943,-0.11665410630060829735
2019-01-01 00:00:00+07,AAPL,39.7009,37.6255,0.05515939987508471648
2019-02-01 00:00:00+07,AAPL,41.4787,39.7009,0.04477984126304441461
2019-03-01 00:00:00+07,AAPL,45.4996,41.4787,0.09693891081446622001
2019-04-01 00:00:00+07,AAPL,48.0687,45.4996,0.05646423265259474809
2019-05-01 00:00:00+07,AAPL,42.0996,48.0687,-0.12417851949397424936
2019-06-01 00:00:00+07,AAPL,47.5918,42.0996,0.13045729650638010812
2019-07-01 00:00:00+07,AAPL,51.2283,47.5918,0.07641022192898776680
2019-08-01 00:00:00+07,AAPL,50.3886,51.2283,-0.01639133057314023694
2019-09-01 00:00:00+07,AAPL,54.0608,50.3886,0.07287759532910221757
2019-10-01 00:00:00+07,AAPL,60.0455,54.0608,0.11070313424884574405
2019-11-01 00:00:00+07,AAPL,64.7028,60.0455,0.07756284817346845309
2019-12-01 00:00:00+07,AAPL,71.0911,64.7028,0.09873297600722070760
2020-01-01 00:00:00+07,AAPL,74.9374,71.0911,0.05410381890278811272
2020-02-01 00:00:00+07,AAPL,66.3379,74.9374,-0.11475578282673271290
2020-03-01 00:00:00+07,AAPL,61.709,66.3379,-0.06977760827520919414
2020-04-01 00:00:00+07,AAPL,71.299,61.709,0.15540682882561700886
2020-05-01 00:00:00+07,AAPL,77.3669,71.299,0.08510498043450819787
2020-06-01 00:00:00+07,AAPL,88.7671,77.3669,0.14735242073806757153
2020-07-01 00:00:00+07,AAPL,103.436,88.7671,0.16525154026660778599
2020-08-01 00:00:00+07,AAPL,125.829,103.436,0.21649135697436095750
2020-09-01 00:00:00+07,AAPL,112.918,125.829,-0.10260750701348655715
2020-10-01 00:00:00+07,AAPL,106.149,112.918,-0.05994615561735064383
2020-11-01 00:00:00+07,AAPL,116.29,106.149,0.09553552082450140840
2020-12-01 00:00:00+07,AAPL,129.613,116.29,0.11456703069911428326
2021-01-01 00:00:00+07,AAPL,128.894,129.613,-0.00554728306574186231
2021-02-01 00:00:00+07,AAPL,118.616,128.894,-0.07973994134715347495
2021-03-01 00:00:00+07,AAPL,119.491,118.616,0.00737674512713293316
2021-04-01 00:00:00+07,AAPL,128.599,119.491,0.07622331388974901875
2021-05-01 00:00:00+07,AAPL,122.104,128.599,-0.05050583597073072108
2021-06-01 00:00:00+07,AAPL,134.214,122.104,0.09917775011465635851
2021-07-01 00:00:00+07,AAPL,142.929,134.214,0.06493361348294514730
2021-08-01 00:00:00+07,AAPL,149.007,142.929,0.04252461012110908213
2021-09-01 00:00:00+07,AAPL,138.857,149.007,-0.06811760521317790439
2021-10-01 00:00:00+07,AAPL,147.006,138.857,0.05868627436859502942
2021-11-01 00:00:00+07,AAPL,162.459,147.006,0.10511815844251255051
2021-12-01 00:00:00+07,AAPL,174.514,162.459,0.07420333745745080297
2022-01-01 00:00:00+07,AAPL,171.772,174.514,-0.01571220647054104542
2022-02-01 00:00:00+07,AAPL,162.489,171.772,-0.05404256805532915725
2022-03-01 00:00:00+07,AAPL,171.822,162.489,0.05743773424662592545
2022-04-01 00:00:00+07,AAPL,155.138,171.822,-0.09710048771402963532
2022-05-01 00:00:00+07,AAPL,146.682,155.138,-0.05450631051064213797
2022-06-01 00:00:00+07,AAPL,134.738,146.682,-0.08142785072469696350
2022-07-01 00:00:00+07,AAPL,160.155,134.738,0.18864017574848966142
2022-08-01 00:00:00+07,AAPL,155.156,160.155,-0.03121351191033686117
2022-09-01 00:00:00+07,AAPL,136.385,155.156,-0.12098146381706153806
2022-10-01 00:00:00+07,AAPL,151.326,136.385,0.10955017047329251751
2022-11-01 00:00:00+07,AAPL,146.328,151.326,-0.03302803219539272828
2022-12-01 00:00:00+07,AAPL,128.437,146.328,-0.12226641517686293806
2023-01-01 00:00:00+07,AAPL,142.632,128.437,0.11052111151770907137
2023-02-01 00:00:00+07,AAPL,145.938,142.632,0.02317852936227494531
2023-03-01 00:00:00+07,AAPL,163.255,145.938,0.11865997889514725431
2023-04-01 00:00:00+07,AAPL,167.985,163.255,0.02897307892560717895
2023-05-01 00:00:00+07,AAPL,175.723,167.985,0.04606363663422329375
2023-06-01 00:00:00+07,AAPL,192.298,175.723,0.09432459040649203576
2023-07-01 00:00:00+07,AAPL,194.757,192.298,0.01278744448720215499
2023-08-01 00:00:00+07,AAPL,186.504,194.757,-0.04237588379365054915
2023-09-01 00:00:00+07,AAPL,169.965,186.504,-0.08867906318363145026
2023-10-01 00:00:00+07,AAPL,169.527,169.965,-0.00257700114729503133
2023-11-01 00:00:00+07,AAPL,188.816,169.527,0.11378128557692874881
2023-12-01 00:00:00+07,AAPL,191.382,188.816,0.01358995000423692907
2024-01-01 00:00:00+07,AAPL,183.299,191.382,-0.04223490192390088932
2024-02-01 00:00:00+07,AAPL,179.9,183.299,-0.01854347268670314623
2024-03-01 00:00:00+07,AAPL,170.674,179.9,-0.05128404669260700389
2024-04-01 00:00:00+07,AAPL,169.529,170.674,-0.00670869611071399276
2024-05-01 00:00:00+07,AAPL,191.606,169.529,0.13022550714037126391
2024-06-01 00:00:00+07,AAPL,209.914,191.606,0.09555024372931954114
2024-07-01 00:00:00+07,AAPL,221.336,209.914,0.05441275951103785360
2024-08-01 00:00:00+07,AAPL,228.497,221.336,0.03235352586113420320
2024-09-01 00:00:00+07,AAPL,232.488,228.497,0.01746631246799739165
2024-10-01 00:00:00+07,AAPL,225.414,232.488,-0.03042737689687209662
2024-11-01 00:00:00+07,AAPL,237.069,225.414,0.05170486305198434880
2024-12-01 00:00:00+07,AAPL,250.145,237.069,0.05515693743171819175
2025-01-01 00:00:00+07,AAPL,235.741,250.145,-0.05758260209078734334
2025-02-01 00:00:00+07,AAPL,241.84,235.741,0.02587161333836710627
2025-03-01 00:00:00+07,AAPL,222.13,241.84,-0.08150016539861065167
2025-04-01 00:00:00+07,AAPL,212.5,222.13,-0.04335299149146895962
2025-05-01 00:00:00+07,AAPL,200.85,212.5,-0.05482352941176470588
2025-06-01 00:00:00+07,AAPL,205.17,200.85,0.02150858849887976102
2025-07-01 00:00:00+07,AAPL,207.57,205.17,0.01169761661061558707
2025-08-01 00:00:00+07,AAPL,232.14,207.57,0.11836970660500072265
2025-09-01 00:00:00+07,AAPL,254.63,232.14,0.09688119238390626346
2025-10-01 00:00:00+07,AAPL,270.37,254.63,0.06181518281427954287
2025-11-01 00:00:00+07,AAPL,268.56,270.37,-0.00669452971853386101
1997-05-01 00:00:00+07,AMZN,0.075,,
1997-06-01 00:00:00+07,AMZN,0.077,0.075,0.02666666666666666667
1997-07-01 00:00:00+07,AMZN,0.12,0.077,0.55844155844155844156
1997-08-01 00:00:00+07,AMZN,0.117,0.12,-0.02500000000000000000
1997-09-01 00:00:00+07,AMZN,0.217,0.117,0.85470085470085470085
1997-10-01 00:00:00+07,AMZN,0.254,0.217,0.17050691244239631336
1997-11-01 00:00:00+07,AMZN,0.206,0.254,-0.18897637795275590551
1997-12-01 00:00:00+07,AMZN,0.251,0.206,0.21844660194174757282
1998-01-01 00:00:00+07,AMZN,0.246,0.251,-0.01992031872509960159
1998-02-01 00:00:00+07,AMZN,0.321,0.246,0.30487804878048780488
1998-03-01 00:00:00+07,AMZN,0.3565,0.321,0.11059190031152647975
1998-04-01 00:00:00+07,AMZN,0.3825,0.3565,0.07293127629733520337
1998-05-01 00:00:00+07,AMZN,0.367,0.3825,-0.04052287581699346405
1998-06-01 00:00:00+07,AMZN,0.831,0.367,1.2643051771117166
1998-07-01 00:00:00+07,AMZN,0.924,0.831,0.11191335740072202166
1998-08-01 00:00:00+07,AMZN,0.698,0.924,-0.24458874458874458874
1998-09-01 00:00:00+07,AMZN,0.93,0.698,0.33237822349570200573
1998-10-01 00:00:00+07,AMZN,1.0535,0.93,0.13279569892473118280
1998-11-01 00:00:00+07,AMZN,1.6,1.0535,0.51874703369719981016
1998-12-01 00:00:00+07,AMZN,2.677,1.6,0.67312500000000000000
1999-01-01 00:00:00+07,AMZN,2.9235,2.677,0.09208068733657078820
1999-02-01 00:00:00+07,AMZN,3.203,2.9235,0.09560458354711818026
1999-03-01 00:00:00+07,AMZN,4.3045,3.203,0.34389634717452388386
1999-04-01 00:00:00+07,AMZN,4.3015,4.3045,-0.00069694505749796724
1999-05-01 00:00:00+07,AMZN,2.969,4.3015,-0.30977565965360920609
1999-06-01 00:00:00+07,AMZN,3.128,2.969,0.05355338497810710677
1999-07-01 00:00:00+07,AMZN,2.5015,3.128,-0.20028772378516624041
1999-08-01 00:00:00+07,AMZN,3.1095,2.5015,0.24305416749950029982
1999-09-01 00:00:00+07,AMZN,3.997,3.1095,0.28541566168194243447
1999-10-01 00:00:00+07,AMZN,3.531,3.997,-0.11658744058043532649
1999-11-01 00:00:00+07,AMZN,4.253,3.531,0.20447465307278391391
1999-12-01 00:00:00+07,AMZN,3.806,4.253,-0.10510228074300493769
2000-01-01 00:00:00+07,AMZN,3.228,3.806,-0.15186547556489753022
2000-02-01 00:00:00+07,AMZN,3.444,3.228,0.06691449814126394052
2000-03-01 00:00:00+07,AMZN,3.35,3.444,-0.02729384436701509872
2000-04-01 00:00:00+07,AMZN,2.7595,3.35,-0.17626865671641791045
2000-05-01 00:00:00+07,AMZN,2.4155,2.7595,-0.12466026454067765900
2000-06-01 00:00:00+07,AMZN,1.8155,2.4155,-0.24839577727178637963
2000-07-01 00:00:00+07,AMZN,1.506,1.8155,-0.17047645276783255302
2000-08-01 00:00:00+07,AMZN,2.075,1.506,0.37782204515272244356
2000-09-01 00:00:00+07,AMZN,1.922,2.075,-0.07373493975903614458
2000-10-01 00:00:00+07,AMZN,1.831,1.922,-0.04734651404786680541
2000-11-01 00:00:00+07,AMZN,1.2345,1.831,-0.32577826324412889132
2000-12-01 00:00:00+07,AMZN,0.778,1.2345,-0.36978533819360064804
2001-01-01 00:00:00+07,AMZN,0.8655,0.778,0.11246786632390745501
2001-02-01 00:00:00+07,AMZN,0.5095,0.8655,-0.41132293471981513576
2001-03-01 00:00:00+07,AMZN,0.5115,0.5095,0.00392541707556427870
2001-04-01 00:00:00+07,AMZN,0.789,0.5115,0.54252199413489736070
2001-05-01 00:00:00+07,AMZN,0.8345,0.789,0.05766793409378960710
2001-06-01 00:00:00+07,AMZN,0.7075,0.8345,-0.15218693828639904134
2001-07-01 00:00:00+07,AMZN,0.6245,0.7075,-0.11731448763250883392
2001-08-01 00:00:00+07,AMZN,0.447,0.6245,-0.28422738190552441954
2001-09-01 00:00:00+07,AMZN,0.2985,0.447,-0.33221476510067114094
2001-10-01 00:00:00+07,AMZN,0.349,0.2985,0.16917922948073701843
2001-11-01 00:00:00+07,AMZN,0.566,0.349,0.62177650429799426934
2001-12-01 00:00:00+07,AMZN,0.541,0.566,-0.04416961130742049470
2002-01-01 00:00:00+07,AMZN,0.7095,0.541,0.31146025878003696858
2002-02-01 00:00:00+07,AMZN,0.705,0.7095,-0.00634249471458773784
2002-03-01 00:00:00+07,AMZN,0.715,0.705,0.01418439716312056738
2002-04-01 00:00:00+07,AMZN,0.8345,0.715,0.16713286713286713287
2002-05-01 00:00:00+07,AMZN,0.9115,0.8345,0.09227082085080886759
2002-06-01 00:00:00+07,AMZN,0.8125,0.9115,-0.10861217772901810203
2002-07-01 00:00:00+07,AMZN,0.7225,0.8125,-0.11076923076923076923
2002-08-01 00:00:00+07,AMZN,0.747,0.7225,0.03391003460207612457
2002-09-01 00:00:00+07,AMZN,0.7965,0.747,0.06626506024096385542
2002-10-01 00:00:00+07,AMZN,0.968,0.7965,0.21531701192718141871
2002-11-01 00:00:00+07,AMZN,1.1675,0.968,0.20609504132231404959
2002-12-01 00:00:00+07,AMZN,0.9445,1.1675,-0.19100642398286937901
2003-01-01 00:00:00+07,AMZN,1.0925,0.9445,0.15669666490206458444
2003-02-01 00:00:00+07,AMZN,1.1005,1.0925,0.00732265446224256293
2003-03-01 00:00:00+07,AMZN,1.3015,1.1005,0.18264425261244888687
2003-04-01 00:00:00+07,AMZN,1.4345,1.3015,0.10218978102189781022
2003-05-01 00:00:00+07,AMZN,1.7945,1.4345,0.25095852213314743813
2003-06-01 00:00:00+07,AMZN,1.816,1.7945,0.01198105321816662023
2003-07-01 00:00:00+07,AMZN,2.082,1.816,0.14647577092511013216
2003-08-01 00:00:00+07,AMZN,2.316,2.082,0.11239193083573487032
2003-09-01 00:00:00+07,AMZN,2.4215,2.316,0.04555267702936096718
2003-10-01 00:00:00+07,AMZN,2.7215,2.4215,0.12389015073301672517
2003-11-01 00:00:00+07,AMZN,2.6985,2.7215,-0.00845122175270990263
2003-12-01 00:00:00+07,AMZN,2.631,2.6985,-0.02501389660922734853
2004-01-01 00:00:00+07,AMZN,2.52,2.631,-0.04218928164196123147
2004-02-01 00:00:00+07,AMZN,2.1505,2.52,-0.14662698412698412698
2004-03-01 00:00:00+07,AMZN,2.164,2.1505,0.00627760985817251802
2004-04-01 00:00:00+07,AMZN,2.18,2.164,0.00739371534195933457
2004-05-01 00:00:00+07,AMZN,2.425,2.18,0.11238532110091743119
2004-06-01 00:00:00+07,AMZN,2.72,2.425,0.12164948453608247423
2004-07-01 00:00:00+07,AMZN,1.946,2.72,-0.28455882352941176471
2004-08-01 00:00:00+07,AMZN,1.907,1.946,-0.02004110996916752312
2004-09-01 00:00:00+07,AMZN,2.043,1.907,0.07131620346093340325
2004-10-01 00:00:00+07,AMZN,1.7065,2.043,-0.16470876162506118453
2004-11-01 00:00:00+07,AMZN,1.984,1.7065,0.16261353647817169645
2004-12-01 00:00:00+07,AMZN,2.2145,1.984,0.11617943548387096774
2005-01-01 00:00:00+07,AMZN,2.161,2.2145,-0.02415895235944908557
2005-02-01 00:00:00+07,AMZN,1.759,2.161,-0.18602498843128181398
2005-03-01 00:00:00+07,AMZN,1.7135,1.759,-0.02586696986924388857
2005-04-01 00:00:00+07,AMZN,1.618,1.7135,-0.05573387802742923840
2005-05-01 00:00:00+07,AMZN,1.7755,1.618,0.09734239802224969098
2005-06-01 00:00:00+07,AMZN,1.6545,1.7755,-0.06814981695297099409
2005-07-01 00:00:00+07,AMZN,2.2575,1.6545,0.36446056210335448776
2005-08-01 00:00:00+07,AMZN,2.135,2.2575,-0.05426356589147286822
2005-09-01 00:00:00+07,AMZN,2.265,2.135,0.06088992974238875878
2005-10-01 00:00:00+07,AMZN,1.993,2.265,-0.12008830022075055188
2005-11-01 00:00:00+07,AMZN,2.423,1.993,0.21575514300050175615
2005-12-01 00:00:00+07,AMZN,2.3575,2.423,-0.02703260420965744944
2006-01-01 00:00:00+07,AMZN,2.241,2.3575,-0.04941675503711558855
2006-02-01 00:00:00+07,AMZN,1.872,2.241,-0.16465863453815261044
2006-03-01 00:00:00+07,AMZN,1.8265,1.872,-0.02430555555555555556
2006-04-01 00:00:00+07,AMZN,1.7605,1.8265,-0.03613468382151656173
2006-05-01 00:00:00+07,AMZN,1.7305,1.7605,-0.01704061346208463505
2006-06-01 00:00:00+07,AMZN,1.934,1.7305,0.11759607049985553308
2006-07-01 00:00:00+07,AMZN,1.3445,1.934,-0.30480868665977249224
2006-08-01 00:00:00+07,AMZN,1.5415,1.3445,0.14652287095574563035
2006-09-01 00:00:00+07,AMZN,1.606,1.5415,0.04184236133636068764
2006-10-01 00:00:00+07,AMZN,1.9045,1.606,0.18586550435865504359
2006-11-01 00:00:00+07,AMZN,2.017,1.9045,0.05907062221055395117
2006-12-01 00:00:00+07,AMZN,1.973,2.017,-0.02181457610312345067
2007-01-01 00:00:00+07,AMZN,1.8835,1.973,-0.04536239229599594526
2007-02-01 00:00:00+07,AMZN,1.957,1.8835,0.03902309530130076984
2007-03-01 00:00:00+07,AMZN,1.9895,1.957,0.01660705160960654062
2007-04-01 00:00:00+07,AMZN,3.0665,1.9895,0.54134204574013571249
2007-05-01 00:00:00+07,AMZN,3.457,3.0665,0.12734387738464046959
2007-06-01 00:00:00+07,AMZN,3.4205,3.457,-0.01055828753254266705
2007-07-01 00:00:00+07,AMZN,3.927,3.4205,0.14807776640841982166
2007-08-01 00:00:00+07,AMZN,3.9955,3.927,0.01744334097275273746
2007-09-01 00:00:00+07,AMZN,4.6575,3.9955,0.16568639719684645226
2007-10-01 00:00:00+07,AMZN,4.4575,4.6575,-0.04294149221685453570
2007-11-01 00:00:00+07,AMZN,4.528,4.4575,0.01581604038137969714
2007-12-01 00:00:00+07,AMZN,4.632,4.528,0.02296819787985865724
2008-01-01 00:00:00+07,AMZN,3.885,4.632,-0.16126943005181347150
2008-02-01 00:00:00+07,AMZN,3.2235,3.885,-0.17027027027027027027
2008-03-01 00:00:00+07,AMZN,3.565,3.2235,0.10594074763455870948
2008-04-01 00:00:00+07,AMZN,3.9315,3.565,0.10280504908835904628
2008-05-01 00:00:00+07,AMZN,4.081,3.9315,0.03802619865191402772
2008-06-01 00:00:00+07,AMZN,3.6665,4.081,-0.10156824307767703994
2008-07-01 00:00:00+07,AMZN,3.817,3.6665,0.04104732033274239738
2008-08-01 00:00:00+07,AMZN,4.0405,3.817,0.05855383809274299188
2008-09-01 00:00:00+07,AMZN,3.638,4.0405,-0.09961638411087736666
2008-10-01 00:00:00+07,AMZN,2.862,3.638,-0.21330401319406267180
2008-11-01 00:00:00+07,AMZN,2.135,2.862,-0.25401816911250873515
2008-12-01 00:00:00+07,AMZN,2.564,2.135,0.20093676814988290398
2009-01-01 00:00:00+07,AMZN,2.941,2.564,0.14703588143525741030
2009-02-01 00:00:00+07,AMZN,3.2395,2.941,0.10149608976538592316
2009-03-01 00:00:00+07,AMZN,3.672,3.2395,0.13350825744713690384
2009-04-01 00:00:00+07,AMZN,4.026,3.672,0.09640522875816993464
2009-05-01 00:00:00+07,AMZN,3.8995,4.026,-0.03142076502732240437
2009-06-01 00:00:00+07,AMZN,4.183,3.8995,0.07270162841389921785
2009-07-01 00:00:00+07,AMZN,4.288,4.183,0.02510160172125268946
2009-08-01 00:00:00+07,AMZN,4.0595,4.288,-0.05328824626865671642
2009-09-01 00:00:00+07,AMZN,4.668,4.0595,0.14989530730385515458
2009-10-01 00:00:00+07,AMZN,5.9405,4.668,0.27260068551842330763
2009-11-01 00:00:00+07,AMZN,6.7955,5.9405,0.14392727884858176921
2009-12-01 00:00:00+07,AMZN,6.726,6.7955,-0.01022735633875358693
2010-01-01 00:00:00+07,AMZN,6.2705,6.726,-0.06772227178114778472
2010-02-01 00:00:00+07,AMZN,5.92,6.2705,-0.05589665895861574037
2010-03-01 00:00:00+07,AMZN,6.7885,5.92,0.14670608108108108108
2010-04-01 00:00:00+07,AMZN,6.855,6.7885,0.00979597849303969949
2010-05-01 00:00:00+07,AMZN,6.273,6.855,-0.08490153172866520788
2010-06-01 00:00:00+07,AMZN,5.463,6.273,-0.12912482065997130560
2010-07-01 00:00:00+07,AMZN,5.8945,5.463,0.07898590518030386235
2010-08-01 00:00:00+07,AMZN,6.2415,5.8945,0.05886843667825939435
2010-09-01 00:00:00+07,AMZN,7.853,6.2415,0.25819113995033245213
2010-10-01 00:00:00+07,AMZN,8.2615,7.853,0.05201833694129631988
2010-11-01 00:00:00+07,AMZN,8.77,8.2615,0.06155056587786721540
2010-12-01 00:00:00+07,AMZN,9,8.77,0.02622576966932725200
2011-01-01 00:00:00+07,AMZN,8.482,9,-0.05755555555555555556
2011-02-01 00:00:00+07,AMZN,8.6645,8.482,0.02151615185097854280
2011-03-01 00:00:00+07,AMZN,9.0065,8.6645,0.03947140631311674072
2011-04-01 00:00:00+07,AMZN,9.7905,9.0065,0.08704824293565758064
2011-05-01 00:00:00+07,AMZN,9.8345,9.7905,0.00449415249476533374
2011-06-01 00:00:00+07,AMZN,10.2245,9.8345,0.03965631196298744217
2011-07-01 00:00:00+07,AMZN,11.126,10.2245,0.08817057068805320554
2011-08-01 00:00:00+07,AMZN,10.7615,11.126,-0.03276110012583138594
2011-09-01 00:00:00+07,AMZN,10.8115,10.7615,0.00464619244529108396
2011-10-01 00:00:00+07,AMZN,10.6755,10.8115,-0.01257919807612264718
2011-11-01 00:00:00+07,AMZN,9.6145,10.6755,-0.09938644559973771720
2011-12-01 00:00:00+07,AMZN,8.655,9.6145,-0.09979718134068334287
2012-01-01 00:00:00+07,AMZN,9.722,8.655,0.12328134026574234547
2012-02-01 00:00:00+07,AMZN,8.9845,9.722,-0.07585887677432627031
2012-03-01 00:00:00+07,AMZN,10.1255,8.9845,0.12699649396182313985
2012-04-01 00:00:00+07,AMZN,11.595,10.1255,0.14512863562293220088
2012-05-01 00:00:00+07,AMZN,10.6455,11.595,-0.08188874514877102199
2012-06-01 00:00:00+07,AMZN,11.4175,10.6455,0.07251890470151707294
2012-07-01 00:00:00+07,AMZN,11.665,11.4175,0.02167724983577841034
2012-08-01 00:00:00+07,AMZN,12.4135,11.665,0.06416630947278182598
2012-09-01 00:00:00+07,AMZN,12.716,12.4135,0.02436863092600797519
2012-10-01 00:00:00+07,AMZN,11.6445,12.716,-0.08426391947153192828
2012-11-01 00:00:00+07,AMZN,12.6025,11.6445,0.08227059985400833011
2012-12-01 00:00:00+07,AMZN,12.5435,12.6025,-0.00468161079150962111
2013-01-01 00:00:00+07,AMZN,13.275,12.5435,0.05831705664288276797
2013-02-01 00:00:00+07,AMZN,13.2135,13.275,-0.00463276836158192090
2013-03-01 00:00:00+07,AMZN,13.3245,13.2135,0.00840049948915881485
2013-04-01 00:00:00+07,AMZN,12.6905,13.3245,-0.04758152275882772337
2013-05-01 00:00:00+07,AMZN,13.46,12.6905,0.06063590875064024270
2013-06-01 00:00:00+07,AMZN,13.8845,13.46,0.03153789004457652303
2013-07-01 00:00:00+07,AMZN,15.061,13.8845,0.08473477618927581116
2013-08-01 00:00:00+07,AMZN,14.049,15.061,-0.06719341345196202111
2013-09-01 00:00:00+07,AMZN,15.632,14.049,0.11267705886539967257
2013-10-01 00:00:00+07,AMZN,18.2015,15.632,0.16437436028659160696
2013-11-01 00:00:00+07,AMZN,19.681,18.2015,0.08128450951844628190
2013-12-01 00:00:00+07,AMZN,19.9395,19.681,0.01313449519841471470
